docnumber;period;title;genre;author;title2;year;variety;left;kwic;right;pos_base;lemma_base;construction;cent;form_base
doc#553;1841-1947;5_PROSA_PIRANDELLO_SCIALLE NERO;PROSA;Luigi Pirandello;Scialle nero;1922;;e gli occhi tra il verde e il grigio , torbidi e ammaccati . Gli stava a fianco una vecchierella;mezzo appisolata;, alla cui placidità dava un ' aria molto strana la veste color cannella diligentemente guarnita di cordellina nera a;adj;appisolato;mezzo;1900;appisolata
doc#553;1841-1947;5_PROSA_PIRANDELLO_SCIALLE NERO;PROSA;Luigi Pirandello;Scialle nero;1922;;resto , egli non si curava di nascondere , come fosse cioè venuto su da una famiglia mezzo popolana e;mezzo borghese;. Nel volto raso , pallido , di quel pallore proprio dei biliosi , gli spiccavano stranamente le sopracciglia enormi;adj;borgheso;mezzo;1900;borghese
doc#553;1841-1947;5_PROSA_PIRANDELLO_SCIALLE NERO;PROSA;Luigi Pirandello;Scialle nero;1922;;a spiare dalle finestre e dagli usci di strada il portoncino stinto imporrito fasciato di lutto , che così ,;mezzo chiuso;e mezzo aperto , pareva la faccia rugosa di un vecchio che strizzasse un occhio per accennar furbescamente a tutti;adj;chiuso;mezzo;1900;chiuso
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;di mezzo Ai cespugli cresciuti alla ventura , Esce un sedil d ' antica pietra , spunta Una marmorea dea;mezzo consunta;. Dall ' un dei capi , ov ' è più fredda e scura L ' ombra , una fonte;adj;consunto;mezzo;1900;consunta
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;oriente , Una falda correa di fiamma viva . Era nell ' aria una frescura acerba Di maggio boreal :;mezzo consunta;, Vedovata di fior , vestiva un ' erba Fosca la zolla irrigidita e smunta . E non altro apparia;adj;consunto;mezzo;1900;consunta
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;con le man congiunte : Crocchiano l ' ossa loro ad ogni passo , L ' ossa per lunga età;mezzo consunte;. Vanno l ' un dopo l ' altro , ed alle pile Si segnan con le man trepide e;adj;consunto;mezzo;1900;consunte
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;con le man congiunte : Crocchiano l ' ossa loro ad ogni passo , L ' ossa per lunga età;mezzo consunte;". Inchinano ogni altar , smorzano i ceri ; Tornan dentro alle tombe orride e spente : Cadon sopr '";adj;consunto;mezzo;1900;consunte
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"; mi sveglia di soprassalto , mi dice di stare zitto e d ' andar con lui . Vestito e";mezzo imbambolato;ancora , mi conduce alla porta di uno stanzone buio buio , illuminato appena dal fioco chiarore di una candela;adj;imbambolato;mezzo;1900;imbambolato
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;una barca , dove tre pescatori , un vecchietto e due ragazzi ridevano a crepapelle . Tornai sul suolo ,;mezzo inebetito;e l ' ordinanza mi confessò , quasi piangendo , che era un ordine del mio tenerissimo padre ! il;adj;inebetito;mezzo;1900;inebetito
doc#553;1841-1947;5_PROSA_PIRANDELLO_SCIALLE NERO;PROSA;Luigi Pirandello;Scialle nero;1922;;non ragiono . . . - Ragioni troppo , mi pare . . . - affermò il Valdoggi , già;mezzo intontito;. - Sì ! E questo è il mio male ! - esclamò con viva spontanea sincerità Lao Griffi ,;adj;intontito;mezzo;1900;intontito
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;amore ( come si voglia chiamarlo , chè non saprei veramente che nome dare a una febbre che mi teneva;mezzo matto;"e perduto dietro sogni irrealizzabili ) ; era - dico - tanto forte e tenace la catena che m '";adj;matto;mezzo;1900;matto
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;che , avvicinandosi alla strada , mi ha veduto a quel modo . . . Il giorno dopo mi raccolsero;mezzo morto;in ufficio come ho raccontato . Ecco la scusa dunque : le febbri ! e le febbri vennero infatti a;adj;morto;mezzo;1900;morto
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"mio padre . Mi dissero che quel povero matto pagò gran guai con mio padre ; che l ' ebbe";mezzo morto;"; e che andò in prigione . Ma io sentivo nella mia piccola e appena abbozzata coscienza che appunto allora";adj;morto;mezzo;1900;morto
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"giallo e il sedile era freddo freddo e duro duro ) , mi dà un bacio ; Cesare mi abbraccia";mezzo morto;, fischia il vapore e io mi ritrovo in mezzo a una serqua di villani , viaggiando . . .;adj;morto;mezzo;1900;morto
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;trovo del pane e del prosciutto e mi metto a mangiare tranquillamente . Le donne si figuravano che sarei stato;mezzo morto;di paura anch ' io , si misero a ridere a più non posso e così con qualche barzelletta le;adj;morto;mezzo;1900;morto
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;nè migliore nè più cattivo della generalità de ' ragazzi : ' Peccato confessato - dice il proverbio - è;mezzo perdonato;". ' Ho detto altrove d ' un certo antagonismo col mio cugino Carlo ; difatti non passava occasione che";adj;perdonato;mezzo;1900;perdonato
doc#553;1841-1947;5_PROSA_PIRANDELLO_SCIALLE NERO;PROSA;Luigi Pirandello;Scialle nero;1922;;che , del resto , egli non si curava di nascondere , come fosse cioè venuto su da una famiglia;mezzo popolana;e mezzo borghese . Nel volto raso , pallido , di quel pallore proprio dei biliosi , gli spiccavano stranamente;adj;popolano;mezzo;1900;popolana
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;"in giro l ' accigliate fronti ; Nel mezzo un lago di cristallo dorme . Sopra un ' altura ,";mezzo ruinato;, Sorge l ' antico , baronal maniero , Deserto , grande , minaccioso e nero , Spoglia degli anni;adj;rovinato;mezzo;1900;ruinato
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;sono accadute , senza fronzoli o stendervi sopra veli pietosi a tapparne le troppo crude realtà . Uomo avvisato ,;mezzo salvato;"- dice il proverbio ; se non volete sentire che odor di rose e di viole , e veder soltanto";adj;salvato;mezzo;1900;salvato
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;che è ora con tutti i suoi grandi abbellimenti introdotti in sessantanni : Viareggio , allora , era un borgo;mezzo selvatico;, con pochissime case , tutte basse e d ' un piano , come si vedono nelle città americane ,;adj;selvatico;mezzo;1900;selvatico
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"allons : nous le methons à la sections de comptabilitÈ ; mais , - e qui si volta a me";mezzo serio;"e mezzo ridendo - vous ne ferai jamais de beaux nombres votre vie durante ; reflecchissez - y , reflecchissez";adj;serio;mezzo;1900;serio
doc#494;1841-1947;5_PERS_FUCINI_FOGLIE AL VENTO;PERSONALI;Renato Fucini;Foglie al vento: ricordi, novelle e altri scritti;1922;;fui travolto e sbatacchiato per un lungo tratto finchè varcata quella specie di cateratta fui tirato fuori dall ' acqua;mezzo svenuto;da un certo Arcangelo Fucini , amico nostro e non parente , il quale , accortosi del mio pericolo ,;adj;svenuto;mezzo;1900;svenuto
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"fra la gente e i lumi . Me ne tornai glorioso e trionfante a casa ; recando meco il fiaschetto";mezzo vuoto;: ebbi le mie cinque lire e le molte risate furon fatte da tutti , meno che da quelle grugnone;adj;vuoto;mezzo;1900;vuoto
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;ogni voglia appaga . Mira . Nell ' aria oscurata passano lentamente imagini lascive di bellissime donne , ignude o;mezzo discinte;, coronate di fiori . SATANA Non ardi ? GESŸ No . Penso che troppo Fuggevol cosa e troppo vana;adj;discinto;mezzo;1900;discinte
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"vedere con che serietà si metteva un paio di occhiali torti e rilegati con del refe ; con un vetro";mezzo rotto;e le due lenti opache dalle ditate grasse che ci passava su per pulirle ! Era un grugno rude ,;adj;rotto;mezzo;1900;rotto
doc#553;1841-1947;5_PROSA_PIRANDELLO_SCIALLE NERO;PROSA;Luigi Pirandello;Scialle nero;1922;;lui in quel vespro indimenticabile , quando la timida campanella argentina sonò i tre rintocchi nel cielo luminoso , quella;mezza confessione;misteriosa . Marco Mèola , che non era mai andato più di una volta l ' anno a visitare quella;noun;confessione;mezzo;1900;confessione
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;, quando ricordando i discorsi di costui , potemmo arguire , mettendo insieme qui una frase stroncata , là una;mezza invettiva;contro i governi , spie e tiranni , che il nostro ospite era nientemeno proprio il terribile bandito , terrore;noun;invettiva;mezzo;1900;invettiva
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;, avendo sortito un anima serena ed elevata e un cervello fino , si trova circondato di nullità , da;mezze coscienze;e da banditi in covrattino rosa . Nel nostro ufficio c ' era stato mandato da Firenze un giovine che;noun;coscienza;mezzo;1900;coscienze
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"; spendono il loro bravo denaro giustificatissimo ; i signoroni mettono in casa istitutori , uomini probi , moralissimi ,";mezze enciclopedie;semoventi , e sotto codesti pedagoghi , fanno far a ' figli gli studi classici , e gl ' impinzano;noun;enciclopedia;mezzo;1900;enciclopedie
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;del Palianì ) e poi cacciato fuori di tasca un taccuinaccio unto e bisunto co ' corni tutti spuntati e;mezze pagine;lacere , si metteva in un canto d ' un tavolino a preparar la giocata per il sabato mattina .;noun;pagina;mezzo;1900;pagine
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;mira e perseguitati sordamente dai superiori , perchè un collega fa la spia e riferisce tutte le bricciche e le;mezze parole;che si bisbigliano alle spalle de ' capi ? Questo fa il referendario con la frangia per ingraziosirsi il principale;noun;parola;mezzo;1900;parole
doc#553;1841-1947;5_PROSA_PIRANDELLO_SCIALLE NERO;PROSA;Luigi Pirandello;Scialle nero;1922;;s ' erano presi a dispetto , non propriamente la Vergine , ma quegli zotici villanacci , e più quei;mezzi signori;della Congregazione che , non contenti di tener desta nell ' animo dei contadini quella sconcia credenza del loro dispetto;noun;signore;mezzo;1900;signori
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"donne del Molo si strappavano i capelli , urlando e piangendo e s ' andiede tutti a casa ; Drea";mezzo cieco;e disfatto , io avevo perduto il barco e tutto quel pò di robba che avevo che era lì drento;adj;cieco;mezzo;1900;cieco
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;ogni voglia appaga . Mira . Nell ' aria oscurata passano lentamente imagini lascive di bellissime donne , ignude o;mezzo discinte;, coronate di fiori . SATANA Non ardi ? GESŸ No . Penso che troppo Fuggevol cosa e troppo vana;adj;discinto;mezzo;1900;discinte
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"? giù botte e grida da far paura . Insomma , era un tipo straordinario ; mezzo Don Chisciotte ,";mezzo eroe;"; ed eroe per bacco era stato davvero : se lo diceva poco con nessuno , meno che con me";noun;eroe;mezzo;1900;eroe
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;ditirambo e l ' elegia . Qual è quello dei giovani ( intendo dei giovani sognatori , mezzo poeti ,;mezzo pensatori;) che , almeno un paio di volte in vita sua non si sia composto da se stesso il proprio;noun;pensatore;mezzo;1900;pensatori
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;' accompagna il ditirambo e l ' elegia . Qual è quello dei giovani ( intendo dei giovani sognatori ,;mezzo poeti;, mezzo pensatori ) che , almeno un paio di volte in vita sua non si sia composto da se;noun;poeti;mezzo;1900;poeti
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;Le più maliziose accuse furono per le vecchie : ma il giorno dopo , si trovò un canarino spennacchiato e;mezzo roso;, ai piedi della gabbia . Feci la posta e vidi un famoso gattone nero nero , con due grosse;adj;roso;mezzo;1900;roso
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"vedere con che serietà si metteva un paio di occhiali torti e rilegati con del refe ; con un vetro";mezzo rotto;e le due lenti opache dalle ditate grasse che ci passava su per pulirle ! Era un grugno rude ,;adj;rotto;mezzo;1900;rotto
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"a Waterloo ; era piena l ' Italia di veterani di Napoleone e siccome io , figlio di soldato ,";mezzo soldato;anch ' io , non avevo allora nessun concetto di giustizia e d ' idealità umane , ( come avrei;noun;soldato;mezzo;1900;soldato
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;ho detto , il marito della zia Fanny . Come e perchè lo avesse sposato restò sempre un mistero :;mezzo tisicuzzo;, su due gambine magre e debolucce . Elegantissimo e irreprensibile ne ' vestiti sempre di moda e sempre attillati;adj;tisicuzzo;mezzo;1900;tisicuzzo
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;"le methons à la sections de comptabilitÈ ; mais , - e qui si volta a me mezzo serio e";mezzo ridendo;"- vous ne ferai jamais de beaux nombres votre vie durante ; reflecchissez - y , reflecchissez - y !";verb;ridere;mezzo;1900;ridendo
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;di sangue . La semi oscurità della stanza ( avevo spento tutte le fiaccole a gas , meno una lasciata;semi aperta;) , quell ' intorpedimento materiale che ti coglie sempre in sull ' ore piccole e che costa tanta fatica;adj;aperto;semi-;1900;aperta
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;, trepidanti puntolini moversi lenti lenti sulla sottostante piazza del Popolo , i lumi incerti e pallidissimi , le finestre;semi illuminate;, i viandanti che vanno come lente formiche e s ' internano nelle porte che voi raffigurate alla mente attonita;adj;illuminato;semi-;1900;illuminate
doc#501;1841-1947;5_PERS_TANINI_LA VITA DI GIULIO PANE;PERSONALI;Giulio Tanini;La vita di Giulio Pane;1922;;battito di cuore , con quanta trepidazione , m ' avvicinai , nell ' oscurità alla porticciola , che trovai;semiaperta;: Luisa m ' aspettava . Mi prese la mano e silenziosamente , come due ombre , entrammo nel suo;adj;aperto;semi-;1900;aperta
doc#553;1841-1947;5_PROSA_PIRANDELLO_SCIALLE NERO;PROSA;Luigi Pirandello;Scialle nero;1922;;? . . . - balbettò don Lisi , sentendosi cader le braccia . Nel silenzio , attraverso la porta;semichiusa;, giunse il canto lontano d ' un contadino che ritornava spensierato alla campagna , lassù , sotto la luna;adj;chiuso;semi-;1900;chiusa
doc#553;1841-1947;5_PROSA_PIRANDELLO_SCIALLE NERO;PROSA;Luigi Pirandello;Scialle nero;1922;;", il Sarti si tolse le lenti , si stropicciò gli occhi ; poi , losco , con le palpebre";semichiuse;, tentò con voce tremante l ' estrema difesa : - Preferirei - disse , - dimostrartela altrimenti , questa;adj;chiuso;semi-;1900;chiuse
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;", Il pellegrin s ' accascia ; Il corvo sopra lui tresca pel cielo . SOGNA Dorme e sorride ,";seminuda;, volta Sul curvo fianco : le amorose poma Turgon sul petto niveo , disciolta Innonda l ' origlier la;adj;nudo;semi-;1900;nuda
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;folti . Un po ' mutato , è vero . - Gialli , verdicci muschi Rodono delle statue i corpi;seminudi;"; Più scarsi e rochi i fonti sgorgan dai sassi rudi , Tra foglie parasite e racimoli bruschi . Intornati";adj;nudo;semi-;1900;nudi
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;le reti . Infaticati e rudi S ' alternano al cimento : Sferzano il sole e il vento I corpi;seminudi;. Validi corpi in grame Vesti : petti villosi , Lacerti poderosi , Tinti in color di rame . Dietro;adj;nudo;semi-;1900;nudi
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;", nel queto albor si sfrena . Melodïoso un flauto sospira e si lamenta ; Un oboè singhiozza con voce";semispenta;"; Fondono i violini pianto e parole insieme ; Il violoncello cupo e doloroso freme . Come soave e mesto";adj;spento;semi-;1900;spenta
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;( quasi vaneggiando ) . Quella Parmi veder che più non è . . . QUINTO VECCHIO ( con voce;semispenta;) . Sia pace . . . UNA VOCE CUPA E FORTE Ammainar tutte le vele ! Ammaina ! (;adj;spento;semi-;1900;spenta
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;Squarciato il petto , lo sguardo fisso In firmamento D ' oro e d ' argento Idol funereo , dio;semispento;. Presso l ' altare Una figura Dogliosa e scura Di genuflessa piangente appare , E una blasfema Prece suprema;adj;spento;semi-;1900;spento
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;Come un ' antica medaglia . Medaglia di fino argento , Alquanto frusta nel conio , Segnata d ' un;semispento;Pallido volto gorgonio . Medaglia che d ' un ignoto Nume ancor serba l ' impronta . E che d;adj;spento;semi-;1900;spento
doc#526;1841-1947;5_POES_GRAF_POESIE;POESIA;Arturo Graf;Poesie;1922;;lui improvvisamente si disvelano ) . DON GIOVANNI ( dopo una breve pausa , con leggiera meraviglia , con accento;semitragico;) . Tutte all ' inferno ? - Tutte Eran degne del ciel . ( Fremito delle ombre ) .;adj;tragico;semi-;1900;tragico
